#datatype measurement,double,dateTime:RFC3339
measurement,value,time
Gaz_Analyzer_2,0.006,2022-01-08T05:40:11Z
Gaz_Analyzer_2,0.009,2022-01-08T06:00:12Z
Gaz_Analyzer_2,0.011,2022-01-08T06:20:18Z
Gaz_Analyzer_2,0.013,2022-01-08T06:40:11Z
Gaz_Analyzer_2,0.015,2022-01-08T07:00:11Z
Gaz_Analyzer_2,0.014,2022-01-08T07:20:12Z
Gaz_Analyzer_2,0.015,2022-01-08T07:40:12Z
Gaz_Analyzer_2,0.012,2022-01-08T08:00:12Z
Gaz_Analyzer_2,0.017,2022-01-08T08:20:12Z
Gaz_Analyzer_2,0.023,2022-01-08T08:40:07Z
Gaz_Analyzer_2,0.016,2022-01-08T09:00:12Z
Gaz_Analyzer_2,0.018,2022-01-08T09:20:09Z
Gaz_Analyzer_2,0.016,2022-01-08T09:40:09Z
Gaz_Analyzer_2,0.015,2022-01-08T10:00:14Z
Gaz_Analyzer_2,0.017,2022-01-08T10:20:10Z
Gaz_Analyzer_2,0.016,2022-01-08T10:40:12Z
Gaz_Analyzer_2,0.016,2022-01-08T11:00:12Z
Gaz_Analyzer_2,0.017,2022-01-08T11:20:08Z
Gaz_Analyzer_2,0.02,2022-01-08T11:40:11Z
Gaz_Analyzer_2,0.021,2022-01-08T12:00:16Z
Gaz_Analyzer_2,0.024,2022-01-08T12:20:11Z
Gaz_Analyzer_2,0.043,2022-01-08T12:40:13Z
Gaz_Analyzer_2,0.041,2022-01-08T13:00:12Z
Gaz_Analyzer_2,0.048,2022-01-08T13:20:08Z
Gaz_Analyzer_2,0.049,2022-01-08T13:40:11Z
Gaz_Analyzer_2,0.06,2022-01-08T14:00:13Z
Gaz_Analyzer_2,0.059,2022-01-08T14:20:11Z
Gaz_Analyzer_2,0.027,2022-01-08T14:40:12Z
Gaz_Analyzer_2,0.022,2022-01-08T15:00:13Z
Gaz_Analyzer_2,0.011,2022-01-08T15:20:08Z
Gaz_Analyzer_2,0.007,2022-01-08T15:40:12Z
Gaz_Analyzer_2,0.008,2022-01-08T16:00:10Z
Gaz_Analyzer_2,0.006,2022-01-08T16:20:12Z
Gaz_Analyzer_2,0.007,2022-01-08T16:40:09Z
Gaz_Analyzer_2,0.005,2022-01-08T17:00:10Z
Gaz_Analyzer_2,0.006,2022-01-08T17:20:11Z
Gaz_Analyzer_2,0.008,2022-01-08T17:40:12Z
Gaz_Analyzer_2,0.011,2022-01-08T18:00:13Z
Gaz_Analyzer_2,0.014,2022-01-08T18:20:19Z
Gaz_Analyzer_2,0.013,2022-01-08T18:40:09Z
Gaz_Analyzer_2,0.012,2022-01-08T19:00:14Z
Gaz_Analyzer_2,0.014,2022-01-08T19:20:19Z
Gaz_Analyzer_2,0.024,2022-01-08T19:40:10Z
Gaz_Analyzer_2,0.032,2022-01-08T20:00:17Z
Gaz_Analyzer_2,0.03,2022-01-08T20:20:10Z
Gaz_Analyzer_2,0.024,2022-01-08T20:40:10Z
Gaz_Analyzer_2,0.029,2022-01-08T21:00:14Z
Gaz_Analyzer_2,0.037,2022-01-08T21:20:09Z
Gaz_Analyzer_2,0.081,2022-01-08T21:40:13Z
Gaz_Analyzer_2,0.154,2022-01-08T22:00:13Z
Gaz_Analyzer_2,0.124,2022-01-08T22:20:19Z
Gaz_Analyzer_2,0.035,2022-01-08T22:40:28Z
Gaz_Analyzer_2,0.028,2022-01-08T23:00:42Z
Gaz_Analyzer_2,0.078,2022-01-08T23:20:17Z
Gaz_Analyzer_2,0.019,2022-01-08T23:40:12Z
Gaz_Analyzer_2,0.032,2022-01-09T00:00:13Z
Gaz_Analyzer_2,0.014,2022-01-09T00:20:16Z
Gaz_Analyzer_2,0.016,2022-01-09T00:40:31Z
Gaz_Analyzer_2,0.037,2022-01-09T01:00:32Z
Gaz_Analyzer_2,0.023,2022-01-09T01:20:23Z
Gaz_Analyzer_2,0.022,2022-01-09T01:40:27Z
Gaz_Analyzer_2,0.023,2022-01-09T02:00:11Z
Gaz_Analyzer_2,0.032,2022-01-09T02:20:12Z
Gaz_Analyzer_2,0.015,2022-01-09T02:40:13Z
Gaz_Analyzer_2,0.015,2022-01-09T03:00:12Z
Gaz_Analyzer_2,0.02,2022-01-09T03:20:12Z
Gaz_Analyzer_2,0.019,2022-01-09T03:40:06Z
Gaz_Analyzer_2,0.019,2022-01-09T04:00:10Z
Gaz_Analyzer_2,0.032,2022-01-09T04:20:10Z
Gaz_Analyzer_2,0.036,2022-01-09T04:40:11Z
Gaz_Analyzer_2,0.116,2022-01-09T05:00:11Z
Gaz_Analyzer_2,0.076,2022-01-09T05:20:17Z
Gaz_Analyzer_2,0.044,2022-01-09T05:40:12Z
Gaz_Analyzer_2,0.04,2022-01-09T06:00:10Z
Gaz_Analyzer_2,0.047,2022-01-09T06:20:10Z
Gaz_Analyzer_2,0.081,2022-01-09T06:40:11Z
Gaz_Analyzer_2,0.061,2022-01-09T07:00:13Z
Gaz_Analyzer_2,0.063,2022-01-09T07:20:13Z
Gaz_Analyzer_2,0.046,2022-01-09T07:40:08Z
Gaz_Analyzer_2,0.037,2022-01-09T08:00:12Z
Gaz_Analyzer_2,0.037,2022-01-09T08:20:11Z
Gaz_Analyzer_2,0.042,2022-01-09T08:40:08Z
Gaz_Analyzer_2,0.043,2022-01-09T09:00:14Z
Gaz_Analyzer_2,0.046,2022-01-09T09:20:11Z
Gaz_Analyzer_2,0.048,2022-01-09T09:40:09Z
Gaz_Analyzer_2,0.052,2022-01-09T10:00:13Z
Gaz_Analyzer_2,0.055,2022-01-09T10:20:09Z
Gaz_Analyzer_2,0.085,2022-01-09T10:40:11Z
Gaz_Analyzer_2,0.122,2022-01-09T11:00:10Z
Gaz_Analyzer_2,0.079,2022-01-09T11:20:08Z
Gaz_Analyzer_2,0.081,2022-01-09T11:40:12Z
Gaz_Analyzer_2,0.103,2022-01-09T12:00:13Z
Gaz_Analyzer_2,0.122,2022-01-09T12:20:13Z
Gaz_Analyzer_2,0.132,2022-01-09T12:40:08Z
Gaz_Analyzer_2,0.198,2022-01-09T13:00:12Z
Gaz_Analyzer_2,0.2,2022-01-09T13:20:10Z
Gaz_Analyzer_2,0.251,2022-01-09T13:40:12Z
Gaz_Analyzer_2,0.286,2022-01-09T14:00:20Z
Gaz_Analyzer_2,0.341,2022-01-09T14:20:12Z
Gaz_Analyzer_2,0.279,2022-01-09T14:40:11Z
Gaz_Analyzer_2,0.26,2022-01-09T15:00:12Z
Gaz_Analyzer_2,0.186,2022-01-09T15:20:11Z
Gaz_Analyzer_2,0.17,2022-01-09T15:40:12Z
Gaz_Analyzer_2,0.165,2022-01-09T16:00:12Z
Gaz_Analyzer_2,0.224,2022-01-09T16:20:12Z
Gaz_Analyzer_2,0.227,2022-01-09T16:40:15Z
Gaz_Analyzer_2,0.238,2022-01-09T17:00:13Z
Gaz_Analyzer_2,0.31,2022-01-09T17:20:13Z
Gaz_Analyzer_2,0.134,2022-01-09T17:40:09Z
Gaz_Analyzer_2,0.1,2022-01-09T18:00:11Z
Gaz_Analyzer_2,0.237,2022-01-09T18:20:17Z
Gaz_Analyzer_2,0.133,2022-01-09T18:40:12Z
Gaz_Analyzer_2,0.12,2022-01-09T19:00:14Z
Gaz_Analyzer_2,0.115,2022-01-09T19:20:15Z
Gaz_Analyzer_2,0.063,2022-01-09T19:40:12Z
Gaz_Analyzer_2,0.074,2022-01-09T20:00:12Z
Gaz_Analyzer_2,0.047,2022-01-09T20:20:11Z
Gaz_Analyzer_2,0.05,2022-01-09T20:40:12Z
Gaz_Analyzer_2,0.051,2022-01-09T21:00:19Z
Gaz_Analyzer_2,0.052,2022-01-09T21:20:12Z
Gaz_Analyzer_2,0.05,2022-01-09T21:40:14Z
Gaz_Analyzer_2,0.051,2022-01-09T22:00:12Z
Gaz_Analyzer_2,0.051,2022-01-09T22:20:21Z
Gaz_Analyzer_2,0.048,2022-01-09T22:40:19Z
Gaz_Analyzer_2,0.045,2022-01-09T23:00:43Z
Gaz_Analyzer_2,0.05,2022-01-09T23:20:20Z
Gaz_Analyzer_2,0.048,2022-01-09T23:40:13Z
Gaz_Analyzer_2,0.041,2022-01-10T00:00:10Z
Gaz_Analyzer_2,0.04,2022-01-10T00:20:12Z
Gaz_Analyzer_2,0.04,2022-01-10T00:40:10Z
Gaz_Analyzer_2,0.04,2022-01-10T01:00:13Z
Gaz_Analyzer_2,0.04,2022-01-10T01:20:14Z
Gaz_Analyzer_2,0.042,2022-01-10T01:40:08Z
Gaz_Analyzer_2,0.043,2022-01-10T02:00:11Z
Gaz_Analyzer_2,0.044,2022-01-10T02:20:09Z
Gaz_Analyzer_2,0.052,2022-01-10T02:40:27Z
Gaz_Analyzer_2,0.109,2022-01-10T03:00:15Z
Gaz_Analyzer_2,0.087,2022-01-10T03:20:20Z
Gaz_Analyzer_2,0.046,2022-01-10T03:40:49Z
Gaz_Analyzer_2,0.051,2022-01-10T04:00:35Z
Gaz_Analyzer_2,0.038,2022-01-10T08:20:01Z
Gaz_Analyzer_2,0.03,2022-01-10T08:40:02Z
Gaz_Analyzer_2,0.035,2022-01-10T09:00:03Z
Gaz_Analyzer_2,0.03,2022-01-10T09:20:05Z
Gaz_Analyzer_2,0.036,2022-01-10T09:40:03Z
Gaz_Analyzer_2,0.036,2022-01-10T10:00:03Z
Gaz_Analyzer_2,0.028,2022-01-10T10:20:03Z
Gaz_Analyzer_2,0.033,2022-01-10T10:40:02Z
Gaz_Analyzer_2,0.027,2022-01-10T11:00:02Z
Gaz_Analyzer_2,0.026,2022-01-10T11:20:01Z
Gaz_Analyzer_2,0.027,2022-01-10T11:40:02Z
Gaz_Analyzer_2,0.026,2022-01-10T12:00:04Z
Gaz_Analyzer_2,0.023,2022-01-10T12:20:02Z
Gaz_Analyzer_2,0.026,2022-01-10T12:40:01Z
Gaz_Analyzer_2,0.031,2022-01-10T13:00:01Z
Gaz_Analyzer_2,0.033,2022-01-10T13:20:03Z
Gaz_Analyzer_2,0.034,2022-01-10T13:40:02Z
Gaz_Analyzer_2,0.033,2022-01-10T14:00:01Z
Gaz_Analyzer_2,0.038,2022-01-10T14:20:02Z
Gaz_Analyzer_2,0.045,2022-01-10T14:40:02Z
Gaz_Analyzer_2,0.052,2022-01-10T15:00:01Z
Gaz_Analyzer_2,0.056,2022-01-10T15:20:03Z
Gaz_Analyzer_2,0.076,2022-01-10T15:40:03Z
Gaz_Analyzer_2,0.147,2022-01-10T16:00:03Z
Gaz_Analyzer_2,0.193,2022-01-10T16:20:02Z
Gaz_Analyzer_2,0.215,2022-01-10T16:40:02Z
Gaz_Analyzer_2,0.21,2022-01-10T17:00:02Z
Gaz_Analyzer_2,0.179,2022-01-10T17:20:01Z
Gaz_Analyzer_2,0.142,2022-01-10T17:40:01Z
Gaz_Analyzer_2,0.116,2022-01-10T18:00:01Z
Gaz_Analyzer_2,0.084,2022-01-10T18:20:02Z
Gaz_Analyzer_2,0.068,2022-01-10T18:40:03Z
Gaz_Analyzer_2,0.06,2022-01-10T19:00:03Z
Gaz_Analyzer_2,0.113,2022-01-10T19:20:01Z
Gaz_Analyzer_2,0.14,2022-01-10T19:40:02Z
Gaz_Analyzer_2,0.154,2022-01-10T20:00:01Z
Gaz_Analyzer_2,0.133,2022-01-10T20:20:01Z
Gaz_Analyzer_2,0.083,2022-01-10T20:40:02Z
Gaz_Analyzer_2,0.08,2022-01-10T21:00:01Z
Gaz_Analyzer_2,0.077,2022-01-10T21:20:03Z
Gaz_Analyzer_2,0.066,2022-01-10T21:40:03Z
Gaz_Analyzer_2,0.065,2022-01-10T22:00:02Z
Gaz_Analyzer_2,0.057,2022-01-10T22:20:03Z
Gaz_Analyzer_2,0.056,2022-01-10T22:40:03Z
Gaz_Analyzer_2,0.063,2022-01-10T23:00:03Z
Gaz_Analyzer_2,0.079,2022-01-10T23:20:02Z
Gaz_Analyzer_2,0.073,2022-01-10T23:40:03Z
Gaz_Analyzer_2,0.074,2022-01-11T00:00:03Z
Gaz_Analyzer_2,0.088,2022-01-11T00:20:02Z
Gaz_Analyzer_2,0.085,2022-01-11T00:40:03Z
Gaz_Analyzer_2,0.079,2022-01-11T01:00:01Z
Gaz_Analyzer_2,0.086,2022-01-11T01:20:03Z
Gaz_Analyzer_2,0.089,2022-01-11T01:40:03Z
Gaz_Analyzer_2,0.086,2022-01-11T02:00:01Z
Gaz_Analyzer_2,0.098,2022-01-11T02:20:02Z
Gaz_Analyzer_2,0.096,2022-01-11T02:40:01Z
Gaz_Analyzer_2,0.133,2022-01-11T03:00:02Z
Gaz_Analyzer_2,0.144,2022-01-11T03:20:02Z
Gaz_Analyzer_2,0.15,2022-01-11T03:40:01Z
Gaz_Analyzer_2,0.28,2022-01-11T04:00:02Z
Gaz_Analyzer_2,0.226,2022-01-11T04:20:03Z
Gaz_Analyzer_2,0.182,2022-01-11T04:40:01Z
Gaz_Analyzer_2,0.184,2022-01-11T05:00:01Z
Gaz_Analyzer_2,0.183,2022-01-11T05:20:01Z
Gaz_Analyzer_2,0.234,2022-01-11T05:40:04Z
Gaz_Analyzer_2,0.238,2022-01-11T06:00:02Z
Gaz_Analyzer_2,0.177,2022-01-11T06:20:03Z
Gaz_Analyzer_2,0.216,2022-01-11T06:40:02Z
Gaz_Analyzer_2,0.336,2022-01-11T07:00:03Z
Gaz_Analyzer_2,0.256,2022-01-11T07:20:03Z
Gaz_Analyzer_2,0.204,2022-01-11T07:40:02Z
Gaz_Analyzer_2,0.179,2022-01-11T08:00:02Z
Gaz_Analyzer_2,0.177,2022-01-11T08:20:03Z
Gaz_Analyzer_2,0.186,2022-01-11T08:40:03Z
Gaz_Analyzer_2,0.184,2022-01-11T09:00:05Z
Gaz_Analyzer_2,0.181,2022-01-11T09:20:03Z
Gaz_Analyzer_2,0.216,2022-01-11T09:40:04Z
Gaz_Analyzer_2,0.273,2022-01-11T10:00:03Z
Gaz_Analyzer_2,0.212,2022-01-11T10:20:02Z
Gaz_Analyzer_2,0.18,2022-01-11T10:40:04Z
Gaz_Analyzer_2,0.177,2022-01-11T11:00:04Z
Gaz_Analyzer_2,0.181,2022-01-11T11:20:04Z
Gaz_Analyzer_2,0.198,2022-01-11T11:40:02Z
Gaz_Analyzer_2,0.211,2022-01-11T12:00:02Z
Gaz_Analyzer_2,0.211,2022-01-11T12:20:01Z
Gaz_Analyzer_2,0.282,2022-01-11T12:40:02Z
Gaz_Analyzer_2,0.335,2022-01-11T13:00:04Z
Gaz_Analyzer_2,0.468,2022-01-11T13:20:02Z
Gaz_Analyzer_2,0.372,2022-01-11T13:40:02Z
Gaz_Analyzer_2,0.951,2022-01-11T14:00:01Z
Gaz_Analyzer_2,0.428,2022-01-11T14:20:03Z
Gaz_Analyzer_2,0.44,2022-01-11T14:40:02Z
Gaz_Analyzer_2,0.433,2022-01-11T15:00:02Z
Gaz_Analyzer_2,0.366,2022-01-11T15:20:03Z
Gaz_Analyzer_2,0.542,2022-01-11T15:40:03Z
Gaz_Analyzer_2,0.841,2022-01-11T16:00:02Z
Gaz_Analyzer_2,2.362,2022-01-11T16:20:02Z
Gaz_Analyzer_2,1.236,2022-01-11T16:40:02Z
Gaz_Analyzer_2,3.369,2022-01-11T17:00:05Z
Gaz_Analyzer_2,1.332,2022-01-11T17:20:01Z
Gaz_Analyzer_2,0.539,2022-01-11T17:40:01Z
Gaz_Analyzer_2,0.405,2022-01-11T18:00:02Z
Gaz_Analyzer_2,0.264,2022-01-11T18:20:03Z
Gaz_Analyzer_2,0.169,2022-01-11T18:40:03Z
Gaz_Analyzer_2,0.165,2022-01-11T19:00:02Z
Gaz_Analyzer_2,0.122,2022-01-11T19:20:01Z
Gaz_Analyzer_2,0.101,2022-01-11T19:40:01Z
Gaz_Analyzer_2,0.108,2022-01-11T20:00:03Z
Gaz_Analyzer_2,0.104,2022-01-11T20:20:02Z
Gaz_Analyzer_2,0.102,2022-01-11T20:40:02Z
Gaz_Analyzer_2,0.115,2022-01-11T21:00:04Z
Gaz_Analyzer_2,0.121,2022-01-11T21:20:03Z
Gaz_Analyzer_2,0.144,2022-01-11T21:40:03Z
Gaz_Analyzer_2,0.198,2022-01-11T22:00:02Z
Gaz_Analyzer_2,0.261,2022-01-11T22:20:09Z
Gaz_Analyzer_2,0.192,2022-01-11T22:40:05Z
Gaz_Analyzer_2,0.177,2022-01-11T23:00:03Z
Gaz_Analyzer_2,0.19,2022-01-11T23:20:04Z
Gaz_Analyzer_2,0.178,2022-01-11T23:40:04Z
Gaz_Analyzer_2,0.167,2022-01-12T00:00:05Z
Gaz_Analyzer_2,0.202,2022-01-12T00:20:02Z
Gaz_Analyzer_2,0.302,2022-01-12T00:40:04Z
Gaz_Analyzer_2,0.275,2022-01-12T01:00:02Z
Gaz_Analyzer_2,0.254,2022-01-12T01:20:03Z
Gaz_Analyzer_2,0.194,2022-01-12T01:40:01Z
Gaz_Analyzer_2,0.227,2022-01-12T02:00:01Z
Gaz_Analyzer_2,0.328,2022-01-12T02:20:01Z
Gaz_Analyzer_2,0.274,2022-01-12T02:40:04Z
Gaz_Analyzer_2,0.154,2022-01-12T03:00:03Z
Gaz_Analyzer_2,0.116,2022-01-12T03:20:03Z
Gaz_Analyzer_2,0.095,2022-01-12T03:40:02Z
Gaz_Analyzer_2,0.126,2022-01-12T04:00:04Z
Gaz_Analyzer_2,0.107,2022-01-12T04:20:02Z
Gaz_Analyzer_2,0.168,2022-01-12T04:40:01Z
Gaz_Analyzer_2,0.133,2022-01-12T05:00:05Z
Gaz_Analyzer_2,0.114,2022-01-12T05:20:03Z
Gaz_Analyzer_2,0.105,2022-01-12T05:40:02Z
Gaz_Analyzer_2,0.128,2022-01-12T06:00:04Z
Gaz_Analyzer_2,0.136,2022-01-12T06:20:03Z
Gaz_Analyzer_2,0.216,2022-01-12T06:40:02Z
Gaz_Analyzer_2,0.297,2022-01-12T07:00:03Z
Gaz_Analyzer_2,0.239,2022-01-12T07:20:03Z
Gaz_Analyzer_2,0.198,2022-01-12T07:40:04Z
Gaz_Analyzer_2,0.155,2022-01-12T08:00:03Z
Gaz_Analyzer_2,0.107,2022-01-12T08:20:03Z
Gaz_Analyzer_2,0.103,2022-01-12T08:40:02Z
Gaz_Analyzer_2,0.093,2022-01-12T09:00:03Z
Gaz_Analyzer_2,0.082,2022-01-12T09:20:01Z
Gaz_Analyzer_2,0.081,2022-01-12T09:40:01Z
Gaz_Analyzer_2,0.076,2022-01-12T10:00:03Z
Gaz_Analyzer_2,0.092,2022-01-12T10:20:05Z
Gaz_Analyzer_2,0.089,2022-01-12T10:40:02Z
Gaz_Analyzer_2,0.107,2022-01-12T11:00:04Z
Gaz_Analyzer_2,0.086,2022-01-12T11:20:03Z
Gaz_Analyzer_2,0.082,2022-01-12T11:40:02Z
Gaz_Analyzer_2,0.101,2022-01-12T12:00:02Z
Gaz_Analyzer_2,0.086,2022-01-12T12:20:02Z
Gaz_Analyzer_2,0.149,2022-01-12T12:40:02Z
Gaz_Analyzer_2,0.188,2022-01-12T13:00:02Z
Gaz_Analyzer_2,0.161,2022-01-12T13:20:02Z
Gaz_Analyzer_2,0.109,2022-01-12T13:40:02Z
Gaz_Analyzer_2,0.097,2022-01-12T14:00:02Z
Gaz_Analyzer_2,0.091,2022-01-12T14:20:03Z
Gaz_Analyzer_2,0.088,2022-01-12T14:40:02Z
Gaz_Analyzer_2,0.102,2022-01-12T15:00:02Z
Gaz_Analyzer_2,0.232,2022-01-12T15:20:03Z
Gaz_Analyzer_2,0.172,2022-01-12T15:40:01Z
Gaz_Analyzer_2,0.137,2022-01-12T16:00:03Z
Gaz_Analyzer_2,0.132,2022-01-12T16:20:03Z
Gaz_Analyzer_2,0.144,2022-01-12T16:40:02Z
Gaz_Analyzer_2,0.193,2022-01-12T17:00:02Z
Gaz_Analyzer_2,0.179,2022-01-12T17:20:02Z
Gaz_Analyzer_2,0.196,2022-01-12T17:40:03Z
Gaz_Analyzer_2,0.156,2022-01-12T18:00:05Z
Gaz_Analyzer_2,0.163,2022-01-12T18:20:02Z
Gaz_Analyzer_2,0.164,2022-01-12T18:40:02Z
Gaz_Analyzer_2,0.3,2022-01-12T19:00:02Z
Gaz_Analyzer_2,0.287,2022-01-12T19:20:02Z
Gaz_Analyzer_2,0.248,2022-01-12T19:40:03Z
Gaz_Analyzer_2,0.276,2022-01-12T20:00:02Z
Gaz_Analyzer_2,0.247,2022-01-12T20:20:03Z
Gaz_Analyzer_2,0.262,2022-01-12T20:40:03Z
Gaz_Analyzer_2,0.333,2022-01-12T21:00:03Z
Gaz_Analyzer_2,0.342,2022-01-12T21:20:02Z
Gaz_Analyzer_2,0.464,2022-01-12T21:40:02Z
Gaz_Analyzer_2,0.467,2022-01-12T22:00:03Z
Gaz_Analyzer_2,0.403,2022-01-12T22:20:06Z
Gaz_Analyzer_2,0.402,2022-01-12T22:40:04Z
Gaz_Analyzer_2,0.255,2022-01-12T23:00:03Z
Gaz_Analyzer_2,0.231,2022-01-12T23:20:02Z
Gaz_Analyzer_2,0.213,2022-01-12T23:40:02Z
Gaz_Analyzer_2,0.198,2022-01-13T00:00:07Z
Gaz_Analyzer_2,0.194,2022-01-13T00:20:04Z
Gaz_Analyzer_2,0.181,2022-01-13T01:00:03Z
Gaz_Analyzer_2,0.186,2022-01-13T01:20:03Z
Gaz_Analyzer_2,0.186,2022-01-13T01:40:02Z
Gaz_Analyzer_2,0.188,2022-01-13T02:00:03Z
Gaz_Analyzer_2,0.18,2022-01-13T02:20:02Z
Gaz_Analyzer_2,0.185,2022-01-13T02:40:03Z
Gaz_Analyzer_2,0.217,2022-01-13T03:00:03Z
Gaz_Analyzer_2,0.288,2022-01-13T03:20:02Z
Gaz_Analyzer_2,0.232,2022-01-13T03:40:01Z
Gaz_Analyzer_2,0.208,2022-01-13T04:00:04Z
Gaz_Analyzer_2,0.238,2022-01-13T04:20:03Z
Gaz_Analyzer_2,0.286,2022-01-13T04:40:03Z
Gaz_Analyzer_2,0.297,2022-01-13T05:00:02Z
Gaz_Analyzer_2,0.291,2022-01-13T05:20:02Z
Gaz_Analyzer_2,0.359,2022-01-13T05:40:07Z
Gaz_Analyzer_2,0.399,2022-01-13T06:00:03Z
Gaz_Analyzer_2,0.366,2022-01-13T06:20:04Z
Gaz_Analyzer_2,0.383,2022-01-13T06:40:03Z
Gaz_Analyzer_2,0.287,2022-01-13T07:00:02Z
Gaz_Analyzer_2,0.145,2022-01-13T07:20:03Z
Gaz_Analyzer_2,0.088,2022-01-13T07:40:02Z
Gaz_Analyzer_2,0.096,2022-01-13T08:00:03Z
Gaz_Analyzer_2,0.085,2022-01-13T08:20:06Z
Gaz_Analyzer_2,0.07,2022-01-13T08:40:03Z
Gaz_Analyzer_2,0.064,2022-01-13T09:00:03Z
Gaz_Analyzer_2,0.071,2022-01-13T09:20:04Z
Gaz_Analyzer_2,0.07,2022-01-13T09:40:05Z
Gaz_Analyzer_2,0.056,2022-01-13T10:00:02Z
Gaz_Analyzer_2,0.06,2022-01-13T10:20:02Z
Gaz_Analyzer_2,0.07,2022-01-13T10:40:04Z
Gaz_Analyzer_2,0.054,2022-01-13T11:00:02Z
Gaz_Analyzer_2,0.038,2022-01-13T11:20:02Z
Gaz_Analyzer_2,0.051,2022-01-13T11:40:04Z
Gaz_Analyzer_2,0.053,2022-01-13T12:00:03Z
Gaz_Analyzer_2,0.054,2022-01-13T12:20:02Z
Gaz_Analyzer_2,0.05,2022-01-13T12:40:02Z
Gaz_Analyzer_2,0.117,2022-01-13T13:00:03Z
Gaz_Analyzer_2,0.222,2022-01-13T13:20:03Z
Gaz_Analyzer_2,0.224,2022-01-13T13:40:04Z
Gaz_Analyzer_2,0.242,2022-01-13T14:00:02Z
Gaz_Analyzer_2,0.262,2022-01-13T14:20:01Z
Gaz_Analyzer_2,0.346,2022-01-13T14:40:03Z
Gaz_Analyzer_2,0.268,2022-01-13T15:00:03Z
Gaz_Analyzer_2,0.264,2022-01-13T15:20:03Z
Gaz_Analyzer_2,0.241,2022-01-13T15:40:02Z
Gaz_Analyzer_2,0.218,2022-01-13T16:00:04Z
Gaz_Analyzer_2,0.279,2022-01-13T16:20:03Z
Gaz_Analyzer_2,0.281,2022-01-13T16:40:02Z
Gaz_Analyzer_2,0.261,2022-01-13T17:00:02Z
Gaz_Analyzer_2,0.24,2022-01-13T17:20:02Z
Gaz_Analyzer_2,0.209,2022-01-13T17:40:02Z
Gaz_Analyzer_2,0.078,2022-01-14T06:40:05Z
Gaz_Analyzer_2,0.079,2022-01-14T07:00:03Z
Gaz_Analyzer_2,0.104,2022-01-14T07:20:03Z
Gaz_Analyzer_2,0.087,2022-01-14T07:40:03Z
Gaz_Analyzer_2,0.086,2022-01-14T08:00:02Z
Gaz_Analyzer_2,0.073,2022-01-14T08:20:02Z
Gaz_Analyzer_2,0.057,2022-01-14T08:40:03Z
Gaz_Analyzer_2,0.052,2022-01-14T09:00:02Z
Gaz_Analyzer_2,0.064,2022-01-14T09:20:03Z
Gaz_Analyzer_2,0.075,2022-01-14T09:40:04Z
Gaz_Analyzer_2,0.053,2022-01-14T10:00:03Z
Gaz_Analyzer_2,0.063,2022-01-14T10:20:02Z
Gaz_Analyzer_2,0.062,2022-01-14T10:40:05Z
Gaz_Analyzer_2,0.057,2022-01-14T11:00:03Z
Gaz_Analyzer_2,0.054,2022-01-14T11:20:03Z
Gaz_Analyzer_2,0.055,2022-01-14T11:40:04Z
Gaz_Analyzer_2,0.056,2022-01-14T12:00:03Z
Gaz_Analyzer_2,0.057,2022-01-14T12:20:02Z
Gaz_Analyzer_2,0.052,2022-01-14T12:40:04Z
Gaz_Analyzer_2,0.07,2022-01-14T13:00:04Z
Gaz_Analyzer_2,0.07,2022-01-14T13:20:03Z
Gaz_Analyzer_2,0.061,2022-01-14T13:40:04Z
Gaz_Analyzer_2,0.072,2022-01-14T13:54:03Z
Gaz_Analyzer_2,0.072,2022-01-14T13:56:02Z
Gaz_Analyzer_2,0.072,2022-01-14T13:58:03Z
Gaz_Analyzer_2,0.072,2022-01-14T14:00:02Z
Gaz_Analyzer_2,0.06,2022-01-14T14:20:02Z
Gaz_Analyzer_2,0.059,2022-01-14T14:40:03Z
Gaz_Analyzer_2,0.061,2022-01-14T15:00:02Z
Gaz_Analyzer_2,0.07,2022-01-14T15:20:03Z
Gaz_Analyzer_2,0.072,2022-01-14T15:40:02Z
Gaz_Analyzer_2,0.066,2022-01-14T16:00:04Z
Gaz_Analyzer_2,0.071,2022-01-14T16:20:02Z
Gaz_Analyzer_2,0.068,2022-01-14T16:40:02Z
Gaz_Analyzer_2,0.062,2022-01-14T17:00:04Z
Gaz_Analyzer_2,0.054,2022-01-14T17:20:03Z
Gaz_Analyzer_2,0.063,2022-01-14T17:40:03Z
Gaz_Analyzer_2,0.061,2022-01-14T18:00:02Z
Gaz_Analyzer_2,0.075,2022-01-14T18:20:02Z
Gaz_Analyzer_2,0.142,2022-01-14T18:40:02Z
Gaz_Analyzer_2,0.148,2022-01-14T19:00:03Z
Gaz_Analyzer_2,0.134,2022-01-14T19:20:03Z
Gaz_Analyzer_2,0.129,2022-01-14T19:40:02Z
Gaz_Analyzer_2,0.141,2022-01-14T20:00:03Z
Gaz_Analyzer_2,0.149,2022-01-14T20:20:02Z
Gaz_Analyzer_2,0.14,2022-01-14T20:40:02Z
Gaz_Analyzer_2,0.143,2022-01-14T21:00:02Z
Gaz_Analyzer_2,0.143,2022-01-14T21:20:02Z
Gaz_Analyzer_2,0.152,2022-01-14T21:40:03Z
Gaz_Analyzer_2,0.147,2022-01-14T22:00:02Z
Gaz_Analyzer_2,0.132,2022-01-14T22:20:03Z
Gaz_Analyzer_2,0.145,2022-01-14T22:40:06Z
